source_id,ra,dec,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag
3531971582843325184,167.0236879750043,-28.268269922494913,36.77351557828118,-513.1288995214422,-62.686388158170864,8.809733,9.538335,7.968904
6112742286267074944,204.23145422837004,-41.79945971178695,36.77226830728108,50.05766162077471,-202.71049326147153,15.068228,17.21815,13.719715
4142016913519679360,259.43868201628027,-11.816386936671686,36.771057481631644,-16.619852007199288,-291.6291318329267,11.689565,13.057856,10.509144
5641259227692590336,131.79058934202376,-30.77262545387938,36.77035004724605,31.30061288623537,-565.5882916765892,13.162989,14.642492,11.973988
6285080838309725440,218.51821284838874,-18.40359805279839,36.769869668916606,-455.514941402186,-141.06924287898696,12.737504,14.535394,11.44615
941763766826062592,97.8936802950629,34.866376905031416,36.76377014759152,-36.002876045813714,6.340807844697036,8.729187,9.288834,8.021595
1420101696287738368,256.3334175281892,54.4703527129838,36.76076542523742,-56.510963616377694,74.1810360822964,5.508497,5.7279563,5.0956926
1292678370325543168,222.8221160347588,33.62909989915017,36.76008421557417,-206.3633776419746,-102.67323079375848,15.03521,17.18909,13.688751
534797787124347776,24.94312680417955,73.70848893715733,36.75704156183051,158.55794849009334,-111.2166800840291,9.360852,10.074021,8.5446615
3393705865345852544,79.0086522831215,15.874105339138207,36.75652145250324,31.465758005367874,-120.96196340228946,12.342854,13.619,11.222886
4062546549552946432,269.1553031476423,-29.083977478415363,36.75594256146667,-23.28982727304252,15.899311231683175,18.814371,19.1727,16.773151
4154598526336121600,278.3688249947745,-11.637080819090022,36.75340216087105,-288.44024585781665,-235.61456273665965,9.488493,10.22204,8.658947
4842581574769924864,57.64946420465459,-42.562001240374585,36.752676722556416,197.65902559752405,638.3902615020402,14.360272,,
4196810564396992256,297.9924599778568,-6.923103330986878,36.751877333563705,-138.60910076956446,-187.2331679527154,15.080796,17.228268,13.736018
4036955764311430272,270.26399957444556,-38.04895442909125,36.751495570627625,-4.558887399943844,10.537886667148967,18.867287,18.441217,17.327343
6255739717688274560,228.26412402155694,-20.631963181377166,36.75071189162807,-49.97085567612468,-282.24020445159925,14.963287,17.048393,13.629674
808270896163474176,149.827694841564,43.839406670712435,36.747191307058884,-99.08794478480883,-221.38794153516488,12.58374,14.117902,11.371213
6382693865716893824,340.1732041974555,-71.5204508396438,36.74629136615945,-384.91753271905543,-198.85221289529835,10.263229,11.156725,9.330044
856550486098139648,167.97309351193283,56.958444549088476,36.74624622334596,-620.1296701822217,47.94119098107867,16.284409,19.01853,14.835931
4051371907984100608,274.4279217130303,-28.455891179105727,36.74504276192853,-23.527050517137944,12.507341922553113,18.516794,18.41152,16.899755
4116662969996468992,263.2243580771556,-23.320232298725358,36.74400916346759,-19.11062711721281,13.404878109727989,20.456816,,
5157177930518472960,42.28088217929972,-14.69744740099642,36.73726970375165,22.5725547866395,-222.68902543732713,13.784465,15.4518585,12.546287
2235729562191515136,299.09984066864274,59.15548560638061,36.7364827980681,-430.9407028560934,-107.92283119618209,12.378336,13.774217,11.214127
4002440548098640896,184.21923160545242,24.851657172834553,36.73566530653502,-4.882205586662055,51.624219445476555,11.388033,12.498453,10.342277
4357347405304553984,247.67849960216338,-3.9894882168562185,36.734078900148425,-154.52814498491605,-20.890309249130638,9.082088,9.782009,8.276801
